country,iso_code,Wealth,year,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_m,trans_prim_m,trans_lowsec_m,attend_higher_1822_m,overage2plus_m
Belarus,BLR,Quintile 4,2012,1,1,0.926042857,,0,0,0.0956375,0,0,115.4444444,115.4444444,115.4444444,103,97.375,48.25,0.009242857,1,0.996342857,0.54495,0
Belarus,BLR,Quintile 5,2012,1,1,0.9552,,0,0,0.073436364,0,0.04005,142.5,142.5,142.5,105.0909091,118,44.66666667,0.0026,1,1,0.569011111,0.001011111
Belgium,BEL,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Belgium,BEL,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Benin,BEN,Quintile 1,2012,0.351765714,0.058308696,0.005815,1.258405714,0.800488571,0.845237143,0.40822619,0.520980488,0.687492857,166.9142857,166.9142857,166.9142857,611.9047619,230.7560976,132.0357143,0.373738462,0.9094625,0.583675,0.00071,0.357148718
Benin,BEN,Quintile 2,2012,0.464625641,0.136672414,0.021996296,2.50066,0.6437025,0.703715,0.278190476,0.401697619,0.591223529,164.4,164.4,164.4,591.5238095,235.3809524,131.1470588,0.250538462,0.928566667,0.6466,0.002194444,0.308661538
Benin,BEN,Quintile 3,2012,0.56828,0.217433333,0.047,3.659731707,0.519982927,0.591563415,0.194952381,0.362495238,0.501232353,167.195122,167.195122,167.195122,579.2380952,257.6666667,144.6470588,0.164064103,0.916286667,0.599166667,0.006533333,0.277920513
Benin,BEN,Quintile 4,2012,0.740584615,0.343493939,0.0942,5.270646341,0.377034146,0.440078049,0.134251111,0.222883721,0.389124324,192.3414634,192.3414634,192.3414634,447.3333333,219.6511628,148.6756757,0.106980952,0.950956757,0.727094118,0.0255125,0.224040476
Benin,BEN,Quintile 5,2012,0.804811538,0.609183333,0.374236842,9.0664,0.152625,0.195508333,0.083642105,0.190324138,0.269658333,304.5833333,304.5833333,304.5833333,351.0526316,241.3103448,188.5833333,0.073239394,0.97372963,0.848616667,0.120742308,0.144955263
Bolivia,BOL,Quintile 1,2012,0.890344444,0.778222222,0.499933333,,,,0.033666667,0.046166667,0.1962,,,,,,,,,,,
Bolivia,BOL,Quintile 2,2012,0.918011111,0.822544444,0.529777778,,,,0.030466667,0.031666667,0.134566667,,,,,,,,,,,
Bolivia,BOL,Quintile 3,2012,0.925888889,0.888244444,0.612233333,,,,0.022233333,0.0271,0.101633333,,,,,,,,,,,
Bolivia,BOL,Quintile 4,2012,0.924288889,0.886611111,0.659122222,,,,0.0252,0.026766667,0.1225,,,,,,,,,,,
Bolivia,BOL,Quintile 5,2012,0.937011111,0.903355556,0.755977778,,,,0.0239,0.0139,0.088233333,,,,,,,,,,,
Brazil,BRA,Quintile 1,2012,0.696473864,0.615675949,0.29094058,7.814458537,0.050459756,0.096697561,0.02918,0.026393258,0.190150588,364.304878,364.304878,364.304878,681.8666667,566.0674157,378.4705882,0.30681,0.888056471,0.7575,0.041290588,
Brazil,BRA,Quintile 2,2012,0.79717907,0.714306977,0.417011842,8.726809195,0.039394253,0.066916092,0.019511111,0.02635618,0.185254023,400.862069,400.862069,400.862069,464.4666667,433.1797753,337.816092,0.252371111,0.921133333,0.810531507,0.067913636,
Brazil,BRA,Quintile 3,2012,0.857843939,0.786097368,0.571401333,9.68434,0.029325882,0.040269412,0.017037838,0.019414286,0.154488889,390.1411765,390.1411765,390.1411765,377.3378378,360.2,294.6388889,0.233074444,0.948058333,0.861673973,0.126275581,
Brazil,BRA,Quintile 4,2012,0.918651667,0.856875385,0.700904412,10.54944756,0.017590244,0.023178049,0.010207576,0.01221746,0.141998387,456.9512195,456.9512195,456.9512195,295.8636364,293.4285714,266.983871,0.155557778,0.964649254,0.908022535,0.212557831,
Brazil,BRA,Quintile 5,2012,0.948940196,0.938254545,0.837284211,11.91805211,0.010409859,0.013607042,0.0017,0.004824528,0.081810204,441.7887324,441.7887324,441.7887324,260.4444444,250.7924528,235.5510204,0.098283333,0.984926786,0.952319355,0.433276812,
Bulgaria,BGR,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Canada,CAN,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
China,CHN,Quintile 1,2012,0.877407692,0.738683333,0.513633333,8.404553333,0.119805882,0.119805882,0.063504545,0.095323077,0.234942857,125.8235294,125.8235294,125.8235294,152.8181818,107.6923077,107,0.013919048,0.62098,0.542875,0.293352941,
China,CHN,Quintile 2,2012,0.935833333,0.825530769,0.44404,9.95044,0.035233333,0.035233333,0.028814286,0.043991667,0.195984615,133.0952381,133.0952381,133.0952381,151.6190476,120.3333333,113.9230769,0.002656522,0.690353333,0.456342857,0.223494444,
China,CHN,Quintile 3,2012,0.914875,0.829035714,0.525723077,10.118185,0.033675,0.033675,0.031025,0.0334,0.2456,143.8,143.8,143.8,137.35,100.5,116.1538462,0.009523529,0.687652632,0.500278947,0.237845,
China,CHN,Quintile 4,2012,0.93294,0.807761538,0.56396,10.64262381,0.010057143,0.010057143,0.014176471,0.01794,0.261858333,157,157,157,131.1764706,86.1,92.91666667,0.010269231,0.684725,0.52729375,0.256231579,
China,CHN,Quintile 5,2012,0.9732875,0.886454545,0.636484615,11.81351579,0.00914,0.00914,0.015530769,0.0500875,0.161477778,142.9,142.9,142.9,129.2307692,80.75,82.22222222,0.003345455,0.778892857,0.614533333,0.269511111,
Colombia,COL,Quintile 1,2012,0.823155556,0.535388889,0.404522222,,,,0.0534,0.082433333,0.234466667,,,,,,,,,,,
Colombia,COL,Quintile 2,2012,0.890622222,0.630622222,0.483866667,,,,0.035333333,0.068,0.222266667,,,,,,,,,,,
Colombia,COL,Quintile 3,2012,0.922411111,0.698877778,0.590344444,,,,0.028166667,0.059233333,0.198733333,,,,,,,,,,,
Colombia,COL,Quintile 4,2012,0.937677778,0.750433333,0.687811111,,,,0.028766667,0.054666667,0.1932,,,,,,,,,,,
Colombia,COL,Quintile 5,2012,0.959335,0.819022222,0.757333333,,,,0.030666667,0.052433333,0.168566667,,,,,,,,,,,
Comoros,COM,Quintile 1,2012,0.551,0.207484615,0.085035714,4.610785714,0.428914286,0.480757143,0.226733333,0.255575,0.535633333,112.5714286,112.5714286,112.5714286,356,176.75,108.6666667,0.195507143,0.791166667,0.80155,0.003946154,0.558073333
Comoros,COM,Quintile 2,2012,0.721133333,0.363629412,0.233275,7.014366667,0.260005556,0.310355556,0.165572222,0.148288889,0.373316667,116.6666667,116.6666667,116.6666667,289.3333333,143.3333333,110.6666667,0.137826667,0.899333333,0.818272727,0.03252,0.45222
Comoros,COM,Quintile 3,2012,0.819826667,0.489107143,0.288133333,8.12654375,0.1828,0.2319375,0.102416667,0.12913125,0.272173333,139.8125,139.8125,139.8125,255.3333333,163.875,120,0.055493333,0.87686,0.739461538,0.077226667,0.424946667
Comoros,COM,Quintile 4,2012,0.83085,0.539106667,0.334085714,8.80145625,0.12240625,0.1637875,0.048170588,0.085325,0.25783125,152.5,152.5,152.5,231,165,108.75,0.032893333,0.90748,0.784778571,0.06978,0.4186
Comoros,COM,Quintile 5,2012,0.918333333,0.619986667,0.50485,10.58747333,0.085386667,0.11534,0.058411765,0.070226667,0.220893333,151.7333333,151.7333333,151.7333333,209.5294118,192.9333333,140.4,0.019946667,0.9382,0.86708,0.134533333,0.296453333
Costa Rica,CRI,Quintile 1,2012,0.874533333,0.430544444,0.284111111,,,,0.0257,0.096866667,0.223666667,,,,,,,,,,,
Costa Rica,CRI,Quintile 2,2012,0.920577778,0.581877778,0.362088889,,,,0.0101,0.056433333,0.1772,,,,,,,,,,,
Costa Rica,CRI,Quintile 3,2012,0.963611111,0.621033333,0.489577778,,,,0.008733333,0.034366667,0.1019,,,,,,,,,,,
Costa Rica,CRI,Quintile 4,2012,0.982344444,0.728,0.608233333,,,,0.0032,0.026433333,0.0724,,,,,,,,,,,
Costa Rica,CRI,Quintile 5,2012,0.981011111,0.857755556,0.762688889,,,,0,0.009433333,0.0491,,,,,,,,,,,
Croatia,HRV,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Czechia,CZE,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Côte d'Ivoire,CIV,Quintile 1,2012,0.154526667,0.021968421,0.00966,1.761748,0.671668,0.769484,0.482097222,0.54122069,0.87888125,167.64,167.64,167.64,312.3333333,157.137931,133.5,0.387353333,0.75675,,0,0.273314286
Côte d'Ivoire,CIV,Quintile 2,2012,0.284052632,0.083410526,0.0178,3.183071875,0.5057625,0.603671875,0.349025641,0.424764706,0.7594875,136.1875,136.1875,136.1875,321.2105263,154.5588235,128.25,0.269746875,0.739357143,0.5431,0.005234783,0.2240875
Côte d'Ivoire,CIV,Quintile 3,2012,0.350166667,0.167967857,0.065447826,3.911586111,0.504358333,0.567558333,0.379666667,0.419232432,0.690136,146.2222222,146.2222222,146.2222222,275.4285714,161.5135135,121.8,0.304051429,0.829075,0.71135,0.003771429,0.228878378
Côte d'Ivoire,CIV,Quintile 4,2012,0.445392593,0.250621739,0.108147619,4.903448571,0.414785714,0.478428571,0.27852619,0.373981579,0.573895833,151.3714286,151.3714286,151.3714286,247.2857143,146.0789474,129.0416667,0.232107895,0.90825,0.6903125,0.01996,0.175735897
Côte d'Ivoire,CIV,Quintile 5,2012,0.687552174,0.485265217,0.318216667,7.712482759,0.242255172,0.276231034,0.146002703,0.258017241,0.360169565,207.6206897,207.6206897,207.6206897,220.2432432,194.5172414,168.9565217,0.146978571,0.951504762,0.838313333,0.065437037,0.10655
Denmark,DNK,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Dominican Rep.,DOM,Quintile 1,2012,0.784533333,0.7302,0.314411111,,,,0.0473,0.033533333,0.127233333,,,,,,,,,,,
Dominican Rep.,DOM,Quintile 2,2012,0.875411111,0.815444444,0.464233333,,,,0.013966667,0.015666667,0.125466667,,,,,,,,,,,
Dominican Rep.,DOM,Quintile 3,2012,0.859677778,0.797177778,0.539022222,,,,0.027033333,0.0094,0.1049,,,,,,,,,,,
Dominican Rep.,DOM,Quintile 4,2012,0.914622222,0.836266667,0.540833333,,,,0.016166667,0.0121,0.148533333,,,,,,,,,,,
Dominican Rep.,DOM,Quintile 5,2012,0.95155,0.920877778,0.715744444,,,,0.002333333,0.0429,0.089466667,,,,,,,,,,,
El Salvador,SLV,Quintile 1,2012,0.781633333,0.468866667,0.2593,,,,0.056533333,0.2062,0.4563,,,,,,,,,,,
El Salvador,SLV,Quintile 2,2012,0.825055556,0.588255556,0.3784,,,,0.0338,0.146033333,0.3746,,,,,,,,,,,
El Salvador,SLV,Quintile 3,2012,0.855522222,0.666622222,0.484033333,,,,0.030466667,0.108833333,0.341333333,,,,,,,,,,,
El Salvador,SLV,Quintile 4,2012,0.906866667,0.760022222,0.595611111,,,,0.020066667,0.089433333,0.266466667,,,,,,,,,,,
El Salvador,SLV,Quintile 5,2012,0.93929,0.849388889,0.755355556,,,,0.004066667,0.066433333,0.186366667,,,,,,,,,,,
Estonia,EST,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Estonia,EST,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
France,FRA,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
France,FRA,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
France,FRA,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
France,FRA,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
France,FRA,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Quintile 1,2012,0.317796875,0.092062069,0.001923077,6.834938235,0.052576471,0.115291176,0.101875,0.054468571,0.242632143,178.7941176,178.7941176,178.7941176,418.3333333,302.2571429,164.7857143,0.086294444,0.862090909,0.5677,0,0.381188889
Gabon,GAB,Quintile 2,2012,0.636075,0.204491667,0.037035,8.123117143,0.034988571,0.050971429,0.065923077,0.022722222,0.187911538,119.2285714,119.2285714,119.2285714,168.7692308,144.6944444,111.7692308,0.036070588,0.945825,0.64666,0.034166667,0.266955556
Gabon,GAB,Quintile 3,2012,0.704428571,0.283557143,0.106145455,8.560021053,0.0514,0.062610526,0.037125,0.023012,0.155326667,136,136,136,135.75,122.72,112.8666667,0.029973333,0.9576,0.646733333,0.05245,0.22505
Gabon,GAB,Quintile 4,2012,0.790721429,0.35543,0.1426,9.502392308,0.057946154,0.067061538,0.0314,0.012144444,0.120066667,158.3076923,158.3076923,158.3076923,146.0869565,145.7222222,125.8333333,0.017966667,0.9421,0.712183333,0.09225,0.109626667
Gabon,GAB,Quintile 5,2012,0.896707692,0.579433333,0.3768,11.15203077,0.008946154,0.011746154,0.028083333,0.01761875,0.100327273,130.9230769,130.9230769,130.9230769,160.3888889,155.6875,130.4545455,0.0088,0.9961625,0.810333333,0.222428571,0.104691667
Germany,DEU,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Greece,GRC,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Quintile 1,2012,0.118629412,0.058,0.01561875,1.41666,0.8098,0.84567,0.656362963,0.715142857,0.891776471,137.65,137.65,137.65,413.0740741,168.6666667,142.8235294,0.603084615,0.984875,,0.002305,0.400164
Guinea,GIN,Quintile 2,2012,0.212005556,0.063675,0.0112,2.039094737,0.727626316,0.767521053,0.551106667,0.639752174,0.820552632,128.4736842,128.4736842,128.4736842,327.3448276,146.8695652,121.7894737,0.500342857,0.894042857,0.6007,0.00665,0.416514286
Guinea,GIN,Quintile 3,2012,0.342730435,0.0891625,0.03409375,3.271452381,0.62537619,0.647819048,0.448573333,0.494258621,0.755945,113.2857143,113.2857143,113.2857143,351.6,137.9655172,115.45,0.37301,0.85513,0.7937,0.002195652,0.404636667
Guinea,GIN,Quintile 4,2012,0.548625806,0.244081481,0.144017391,6.257703125,0.330146875,0.370525,0.244427273,0.324018182,0.570633333,132.375,132.375,132.375,339.4545455,162.5454545,128.5333333,0.221490909,0.950688462,0.86055,0.054993939,0.335863636
Guinea,GIN,Quintile 5,2012,0.694578571,0.492930769,0.328136364,9.1831,0.179173333,0.192866667,0.118366667,0.20536,0.355671429,331.7333333,331.7333333,331.7333333,444.3333333,315.6,272.1428571,0.106664706,0.981453846,0.922272727,0.164013333,0.270688889
Haiti,HTI,Quintile 1,2012,0.160352778,0.07714375,0.015065217,4.380647059,0.225302941,0.412452941,0.230383333,0.110905556,0.280647222,156.0588235,156.0588235,156.0588235,437.5,179.6666667,208.1666667,0.259809091,0.881288889,0.587266667,0.000906061,0.654672727
Haiti,HTI,Quintile 2,2012,0.271705882,0.152509091,0.015544,5.865002703,0.131564865,0.281875676,0.172753846,0.066838889,0.258907895,148.6486486,148.6486486,148.6486486,326.2564103,156.3888889,185.8947368,0.198834286,0.94335,0.6712,0.005657143,0.591933333
Haiti,HTI,Quintile 3,2012,0.4524,0.258655882,0.060384615,7.388263158,0.070215789,0.135836842,0.092669048,0.054905882,0.228020513,192.6842105,192.6842105,192.6842105,255,148.7352941,184.5897436,0.106664103,0.935043478,0.714828571,0.016605882,0.509294872
Haiti,HTI,Quintile 4,2012,0.583875,0.38745,0.0986,8.699275758,0.028975758,0.065984848,0.051069231,0.049491304,0.150805714,203.4242424,203.4242424,203.4242424,208.9230769,158.7826087,175.6857143,0.057015625,0.982552174,0.81434375,0.02988125,0.421625641
Haiti,HTI,Quintile 5,2012,0.732866667,0.577672222,0.270188889,10.45365455,0.008504545,0.038868182,0.027159091,0.03092,0.085078261,289.3636364,289.3636364,289.3636364,262.0909091,183.7,227.6086957,0.051963158,0.988115789,0.87981875,0.095268421,0.370407143
Honduras,HND,Quintile 1,2012,0.634009836,0.179994737,0.109312727,4.649655556,0.187235185,0.377903704,0.109593443,0.491603509,0.782243182,232.5185185,232.5185185,232.5185185,495.7413793,246.6851852,183.5609756,0.123493548,0.294757692,0.697783333,0.002710714,0.480862963
Honduras,HND,Quintile 2,2012,0.778786567,0.314045455,0.21752623,6.287931034,0.101105172,0.234412069,0.067126984,0.412268333,0.62685,212.9137931,212.9137931,212.9137931,365.9,198.7719298,145.0204082,0.053919355,0.4973,0.7751,0.003993103,0.301917241
Honduras,HND,Quintile 3,2012,0.849703333,0.481395082,0.340705769,7.68552963,0.054968519,0.133088889,0.035995238,0.287492727,0.471466667,183.6666667,183.6666667,183.6666667,273.5666667,168.1153846,138.4358974,0.028485,0.647990909,0.8182,0.04276,0.228072727
Honduras,HND,Quintile 4,2012,0.928046809,0.634111628,0.496895122,9.324190476,0.017995238,0.049361905,0.02132,0.151505263,0.3607125,222.5952381,222.5952381,222.5952381,251.3653846,185.7428571,150.8275862,0.020984615,0.80944375,0.83158,0.123966667,0.144376923
Honduras,HND,Quintile 5,2012,0.966265854,0.788881579,0.7138,11.65839737,0.011115789,0.016415789,0.016345833,0.057381818,0.179962963,231.2631579,231.2631579,231.2631579,226.1333333,178.3666667,154.4166667,0.00993,0.9079,0.935544444,0.3491,0.08944
"Hong Kong, China",HKG,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",HKG,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",HKG,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",HKG,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",HKG,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Quintile 1,2012,0.852039744,0.517907463,0.2283375,7.608822472,0.066807865,0.132352809,,,,231.5730337,231.5730337,231.5730337,,,,0.032980808,0.820144578,0.690382353,0.048989655,0.080346535
Indonesia,IDN,Quintile 2,2012,0.947390909,0.727785507,0.442111667,9.619857426,0.023067327,0.044430693,,,,169.7623762,169.7623762,169.7623762,,,,0.012715385,0.895008247,0.761115789,0.129752,0.045066355
Indonesia,IDN,Quintile 3,2012,0.960713115,0.820314516,0.550701639,10.81450879,0.008820879,0.023976923,,,,176.4615385,176.4615385,176.4615385,,,,0.008710309,0.933806818,0.791067949,0.195591304,0.040879412
Indonesia,IDN,Quintile 4,2012,0.982323729,0.905223404,0.6742475,11.85693846,0.003097436,0.008252564,,,,177.4102564,177.4102564,177.4102564,,,,0.006691667,0.963133333,0.862203125,0.249518667,0.020495699
Indonesia,IDN,Quintile 5,2012,0.988972222,0.9310875,0.844471053,13.19816029,0.003333824,0.006155882,,,,194.5735294,194.5735294,194.5735294,,,,0.007306849,0.975265672,0.921683929,0.358103175,0.013330488
Ireland,IRL,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Quintile 1,2012,1,0.956775,0.80785,,,,0.0052625,0.002757143,0.0474,,,,525.75,272.7142857,255.7142857,,,,,
Israel,ISR,Quintile 2,2012,0.997742857,0.992425,0.82825,,,,0.000933333,0,0.043314286,,,,404.5555556,252.8571429,234.5714286,,,,,
Israel,ISR,Quintile 3,2012,1,0.9909,0.88226,,,,0.001511111,0,0.018485714,,,,319.6666667,172.875,186.2857143,,,,,
Israel,ISR,Quintile 4,2012,1,0.975525,0.91708,,,,0,0,0.030633333,,,,300.2222222,151.6666667,155,,,,,
Israel,ISR,Quintile 5,2012,1,1,0.95782,,,,0.002144444,0,0.015311111,,,,311.8888889,140.4444444,150.3333333,,,,,
Italy,ITA,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Quintile 1,2012,0.9456,0.788933333,0.369233333,10.85351667,0.028577778,0.035561111,0.037983333,0.103572222,0.301605556,675.6666667,675.6666667,675.6666667,1017.666667,684.6666667,384,0.011466667,0.97605,0.825105556,0.197816667,0.075594444
Jordan,JOR,Quintile 2,2012,0.980855556,0.870411111,0.463577778,11.75289444,0.004383333,0.009266667,0.012983333,0.064427778,0.177933333,655.6666667,655.6666667,655.6666667,929.6666667,581,322.6666667,0.006694444,0.985527778,0.873133333,0.304805556,0.043355556
Jordan,JOR,Quintile 3,2012,0.983688889,0.918338889,0.601388889,12.55410556,0.004705556,0.005177778,0.022744444,0.034866667,0.155111111,550.6666667,550.6666667,550.6666667,850.3333333,486.3333333,259,0.010105556,0.992622222,0.892161111,0.3984,0.032711111
Jordan,JOR,Quintile 4,2012,0.99185,0.9577,0.725288889,13.38138889,0.00345,0.003577778,0.007811111,0.018472222,0.122127778,449,449,449,662.3333333,406.3333333,211.3333333,0.004477778,0.998705556,0.943455556,0.510888889,0.030616667
Jordan,JOR,Quintile 5,2012,0.9908375,0.9759375,0.83131875,13.67236667,0.021777778,0.023716667,0.006922222,0.0155,0.06963125,288,288,288,373.6666667,244.3333333,131.875,0.002494444,0.998172222,0.965605882,0.648416667,0.014911111
Kazakhstan,KAZ,Quintile 1,2012,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Quintile 2,2012,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Quintile 3,2012,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Quintile 4,2012,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Quintile 5,2012,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,KGZ,Quintile 1,2012,0.998456522,0.98436,0.904073684,12.38191923,0.007630769,0.008653846,0.011679167,0.007780769,0.172409091,136.6923077,136.6923077,136.6923077,165.2083333,198.8846154,103.1818182,0.003276,1,0.905916667,0.331925,0.05614
Kyrgyzstan,KGZ,Quintile 2,2012,0.990243478,0.9674625,0.86095,11.76708261,0.007543478,0.013213043,0.013696,0.01155,0.207316667,156.3478261,156.3478261,156.3478261,154.12,198.6538462,111.1666667,0.002938462,0.998574074,0.907336364,0.255463636,0.057656
Kyrgyzstan,KGZ,Quintile 3,2012,1,0.956666667,0.803246667,11.62865714,0.00402381,0.010304762,0.010908696,0.0230875,0.35478,155.0952381,155.0952381,155.0952381,148.6956522,182.5,102.4,0.002926087,1,0.777310526,0.189910526,0.048021739
Kyrgyzstan,KGZ,Quintile 4,2012,0.994705556,0.93565625,0.770784615,12.10197826,0.005921739,0.005921739,0.011891304,0.03197931,0.336383333,116.6521739,116.6521739,116.6521739,108.826087,127.7586207,84.41666667,0.006089286,0.997364286,0.82072381,0.326540909,0.07746087
Kyrgyzstan,KGZ,Quintile 5,2012,0.995791667,0.989725,0.9303,13.63892308,0.000353846,0.000353846,0.02475,0.011275,0.137991667,259.3846154,259.3846154,259.3846154,192,242,112.8333333,0.00145,1,0.934192308,0.586146154,0.087725
